Nid,DLL Author Record,Authorized Name,Author Name Latin,Author Name English,Author Name Native Language,Also known as,Other Alternative Name Form(s),Time Period,LoC Source,LofC URI,LoC ID,VIAF Source,PHI Author Name,Perseus Name,BNE Name,BNF Name,DNB Name,ICCU Name,ISNI Name,WorldCat Identity
71327,"71327 : Dacier, Anne, 1654-1720","Dacier, Anne, 1654-1720",,,Anne Le Fèvre Dacier,,,Neo-Latin,http://lccn.loc.gov/n85196209,https://id.loc.gov/authorities/names/n85196209,n85196209,http://viaf.org/viaf/88047228,,,,Dacier Anne 1645-1720,"Dacier, Anne 1654-1720",,Dacier -1720 Madame,https://www.worldcat.org/identities/lccn-n85196209
44689,"44689 : Dagobert I, King of the Franks","Dagobert I, King of the Franks",Dagobert I ,Dagobertus I Francorum,,,,Medieval,http://lccn.loc.gov/n82119332,https://id.loc.gov/authorities/names/n82119332,n82119332,http://viaf.org/viaf/79038721,,"Dagobert I, King of the Franks, -639",,Dagobert Ier roi des Francs 0604?-0639,"Dagobert I. Fränkisches Reich, König 607-639",,"Dagobert 607-639 Fränkisches Reich, König",https://www.worldcat.org/identities/lccn-n82119332
71328,"71328 : Dale, Antonius van 1638-1708","Dale, Antonius van 1638-1708",,,Antonius van Dale,,,Neo-Latin,http://lccn.loc.gov/n81070542,https://id.loc.gov/authorities/names/n81070542,n81070542,http://viaf.org/viaf/77056624,,,,Dale Anthony van 1638-1708,"Dale, Antonius van 1638-1708",,"Dale, Anthony van 1638-1708",https://www.worldcat.org/identities/lccn-n81070542
90609,"90609 : Dall'Isola, Matteo, active 15th century-16th century","Dall'Isola, Matteo, active 15th century-16th century",,,,,,Neo-Latin,https://lccn.loc.gov/n2001044759,https://id.loc.gov/authorities/names/n2001044759,n2001044759,http://viaf.org/viaf/27302304,,,,Dall'Isola Matteo 148.?-15..,,Matteo : dall'Isola,"Isola, Matteo dall' 16e eeuw",https://www.worldcat.org/identities/lccn-n2001044759
44690,"44690 : Damasus I, Pope","Damasus I, Pope",Damasus I papa,Pope Damasus,,,,Classical,http://lccn.loc.gov/n85257304,https://id.loc.gov/authorities/names/n85257304,n85257304,http://viaf.org/viaf/267405622,,"Damasus I, Pope, 305-384","Dámaso I, Papa, Santo",Damase Ier pape 0305?-0384,Damasus I. Papst 305-384,,Damasus 305-384 påve I,https://www.worldcat.org/identities/lccn-n85257304
84067,"84067 : Damigeron, active 2nd century B.C.","Damigeron, active 2nd century B.C.",,,,,,Classical,,http://id.loc.gov/authorities/names/n89665200,n89665200,https://viaf.org/viaf/27455428,,,,,,,,
44530,"44530 : Dandolo, Andrea","Dandolo, Andrea",Andreas Dandolo,,,,,Medieval,http://lccn.loc.gov/nr99025519,https://id.loc.gov/authorities/names/nr99025519,nr99025519,http://viaf.org/viaf/2823619,,,,,"Dandolo, Andrea ca. 1307 - 1354",,"Dandolo, Andreas ca. 1307-1354",https://www.worldcat.org/identities/lccn-nr99025519
71246,"71246 : Daniel, of Beccles","Daniel, of Beccles",Daniel Becclesiensis ,Daniel of Beccles,,,,Medieval,http://lccn.loc.gov/no2009023758,https://id.loc.gov/authorities/names/no2009023758,no2009023758,http://viaf.org/viaf/78965501,,,,,,,Daniel Becclesiensis,https://www.worldcat.org/identities/lccn-no2009023758
45602,"45602 : Dante Alighieri, 1265-1321","Dante Alighieri, 1265-1321",Dantes Aligerius,Dante Alighieri,Durante degli Alighieri,,,Medieval,https://lccn.loc.gov/n78095495,http://id.loc.gov/authorities/names/n78095495,n78095495,http://viaf.org/viaf/97105654/,,"Dante Alighieri, 1265-1321",,,,,,
71329,"71329 : Dantyszek, Jan, 1485-1548","Dantyszek, Jan, 1485-1548",Ioannes Dantiscus,,,,,Neo-Latin,http://lccn.loc.gov/n83147044,https://id.loc.gov/authorities/names/n83147044,n83147044,http://viaf.org/viaf/5031671,,,"Dantyszek, Jan 1485-1548",Dantyszek Jan 1485-1548,"Dantyszek, Jan 1485-1548",,"Dantiscus, Iohannes 1485-1548 vesc. di Ermland",https://www.worldcat.org/identities/lccn-n83147044
71330,"71330 : Darcio, Giovanni, da Venosa, active 16th century","Darcio, Giovanni, da Venosa, active 16th century",,John Darcio,Giovanni Darcio,,,Neo-Latin,http://lccn.loc.gov/n96070683,https://id.loc.gov/authorities/names/n96070683,n96070683,http://viaf.org/viaf/54577565,,,,Darcio Giovanni 14..-1543,"Darci, Giovanni -1543","Darci , Giovanni","Darcio, Giovanni active 16th century da Venosa",https://www.worldcat.org/identities/lccn-n96070683
89592,"89592 : Daremberg, Charles, 1817-1872","Daremberg, Charles, 1817-1872",,,,,,Neo-Latin,https://lccn.loc.gov/n84805528,http://id.loc.gov/authorities/names/n84805528,n84805528,https://viaf.org/viaf/84795155,,,,,,,,
44691,"44691 : Dares, Phrygius","Dares, Phrygius",Dares Phrygius,,,,,Medieval,http://lccn.loc.gov/n83033840,https://id.loc.gov/authorities/names/n83033840,n83033840,http://viaf.org/viaf/219236940,,Dares Phrygius,,Dares Phrygius,,,Dares Phrygius 05..-05.,
71331,"71331 : Dati, Agostino, 1420-1478","Dati, Agostino, 1420-1478",Augustinus Datus,,Agostino Dati,,,Medieval,http://lccn.loc.gov/nr93002988,https://id.loc.gov/authorities/names/nr93002988,nr93002988,http://viaf.org/viaf/51842162,,,,Dati Agostino 1428-1478,Augustinus Dati 1420-1478,"Dati , Agostino",Augustinus 1420-1478 Dati,https://www.worldcat.org/identities/lccn-nr93002988
90610,"90610 : Dati, Leonardo, 1408-1472","Dati, Leonardo, 1408-1472",,,,,,Neo-Latin,https://lccn.loc.gov/nr2001050268,https://id.loc.gov/authorities/names/nr2001050268,nr2001050268,http://viaf.org/viaf/54461827,,,,Dati Leonardo 1408-1472,Leonardus Datus 1408-1472,"Dati , Leonardo ",Leonardus 1408-1472 Datus,https://www.worldcat.org/identities/lccn-nr2001050268
91646,"91646 : Davies, John, 1679-1732","Davies, John, 1679-1732",,,,,,Neo-Latin,https://lccn.loc.gov/c.gov/authorities/names/n88224088,https://id.loc.gov/authorities/names/n88224088,n88224088,http://viaf.org/viaf/65186822,,,"Davies, John 1704?-1735",,"Davies, John 1679-1732",,"Davies, John 1679-1732",https://www.worldcat.org/identities/lccn-n88224088
71633,"71633 : De Foxton, John","De Foxton, John",Johannes de Foxton,John of Foxton,,,,Medieval,http://lccn.loc.gov/n87929016,https://id.loc.gov/authorities/names/n87929016,n87929016,http://viaf.org/viaf/59110123,,,"De Foxton, John",Johannes de Foxton 1369?-1450?,Johannes de Foxton 1369-1450,,,https://www.worldcat.org/identities/lccn-n87929016
90366,"90366 : De' Bambaglioli, Graziolo, approximately 1291-approximately 1340","De' Bambaglioli, Graziolo, approximately 1291-approximately 1340",,,,,,Neo-Latin,http://lccn.loc.gov/n86041096,https://id.loc.gov/authorities/names/n86041096,n86041096,http://viaf.org/viaf/2636590,,,,Bambaglioli Graziolo 1291?-1343,"Bambaglioli, Graziolo de' 1291-1340","Bambaglioli , Graziolo","Bambaglioli, Graziolo c. 1291-c. 1340",https://www.worldcat.org/identities/lccn-n86041096
71333,"71333 : Decembrio, Angelo, approximately 1415-1462","Decembrio, Angelo, approximately 1415-1462",,,Angelo Camillo Decembrio,,,Neo-Latin,http://lccn.loc.gov/n89627940,https://id.loc.gov/authorities/names/n89627940,n89627940,http://viaf.org/viaf/194643823,,,,Decembrio Angelo Camillo 1415?-1466?,Angelus Decembrius 1418-1466,,"Decembrio, Angelo Camillo",https://www.worldcat.org/identities/lccn-n89627940
90611,"90611 : Decembrio, Pier Candido, 1399-1477","Decembrio, Pier Candido, 1399-1477",,,,,,Neo-Latin,https://lccn.loc.gov/n84095727,https://id.loc.gov/authorities/names/n84095727,n84095727,http://viaf.org/viaf/7483748,,,"Decembrio, Pier Candido 1399-1477",,"Decembrio, Pier Candido 1399-1477","Decembrio , Pier Candido",Pier Candido Decembrio,https://www.worldcat.org/identities/lccn-n84095727
89857,"89857 : Decimator, Heinrich 1544-1615","Decimator, Heinrich 1544-1615",Henricus Decimator,,,,,Neo-Latin,,,,http://viaf.org/viaf/55085501,,"Decimator, Heinrich 1544-1615","Decimator, Heinrich 1544-1615",,"Decimator, Heinrich 1544-1615",,"Decimator, Heinrich n. 1544?",
89891,89891 : Deculo,Deculo,Deculo,,,,,Classical,,,,http://viaf.org/viaf/305392586,,Deculo,,,,,,
71621,"71621 : Dedecus, John","Dedecus, John",Johannes Dedicus,John Dedecus,,,,Medieval,http://lccn.loc.gov/nr93013808,https://id.loc.gov/authorities/names/nr93013808,nr93013808,http://viaf.org/viaf/37265443,,,,,"Dedicus, Johannes",,"Dedecus, John",https://www.worldcat.org/identities/lccn-nr93013808
91796,"91796 : Dederich, Andreas, 1804-","Dederich, Andreas, 1804-",,,,,,Neo-Latin,https://lccn.loc.gov/c.gov/authorities/names/no2017111986,https://id.loc.gov/authorities/names/no2017111986,no2017111986,http://viaf.org/viaf/74206345,,,,,"Dederich, Andreas 1804-1886",,"Dederich, Andreas",https://www.worldcat.org/identities/lccn-no2017111986
91700,"91700 : Dederich, Andreas, 1804-","Dederich, Andreas, 1804-",,,,,,Neo-Latin,https://lccn.loc.gov/c.gov/authorities/names/no2017111986,https://id.loc.gov/authorities/names/no2017111986,no2017111986,http://viaf.org/viaf/74206345,,,,,"Dederich, Andreas 1804-1886",,"Dederich, Andreas",https://www.worldcat.org/identities/lccn-no2017111986
49613,49613 : Defensor,Defensor,Defensor Locogiacensis,Defensor ,,,,Medieval,http://lccn.loc.gov/n87908084,https://id.loc.gov/authorities/names/n87908084,n87908084,http://viaf.org/viaf/281346627,,,,,"Defensor, ...",,Defensor,https://www.worldcat.org/identities/lccn-n87908084
90612,"90612 : Della Casa, Giovanni, 1503-1556","Della Casa, Giovanni, 1503-1556",,,,,,Neo-Latin,https://lccn.loc.gov/n79042089,https://id.loc.gov/authorities/names/n79042089,n79042089,http://viaf.org/viaf/71528487,,,,Della Casa Giovanni 1503-1556,"Della Casa, Giovanni 1503-1556","Della Casa , Giovanni","Casa, Giovanni Della",https://www.worldcat.org/identities/lccn-n79042089
71176,"71176 : Della Rena, Andrea, 1478-1517","Della Rena, Andrea, 1478-1517",Andreas Ammonius,,Andrea Della Rena,,,Medieval,http://lccn.loc.gov/n85238837,https://id.loc.gov/authorities/names/n85238837,n85238837,http://viaf.org/viaf/77136743,,,,,"Della Rena, Andrea 1478-1517",,"Della Rena, Andrea",https://www.worldcat.org/identities/lccn-n85238837
89527,"89527 : Demetrius Pepagomenus, active 1260","Demetrius Pepagomenus, active 1260",,,,,,Medieval,https://lccn.loc.gov/n88091065,http://id.loc.gov/authorities/names/n88091065,n88091065,https://viaf.org/viaf/36997694,,,,,,,,
71334,"71334 : Denisot, Nicolas, 1515-1559","Denisot, Nicolas, 1515-1559",,,Nicolas Denisot,,,Neo-Latin,http://lccn.loc.gov/no97053341,https://id.loc.gov/authorities/names/no97053341,no97053341,http://viaf.org/viaf/4940839,,,,Denisot Nicolas 1515-1559,"Denisot, Nicolas 1515-1559",,"Denisot, Nicolas 1515-1559",https://www.worldcat.org/identities/lccn-no97053341
91797,"91797 : Derz, Friedrich W.","Derz, Friedrich W.",,,,,,Neo-Latin,https://lccn.loc.gov/c.gov/authorities/names/n85212232,https://id.loc.gov/authorities/names/n85212232,n85212232,http://viaf.org/viaf/255335688,,,,,"Derz, Friedrich W.",,"Derz, Friedrich W.",https://www.worldcat.org/identities/lccn-n85212232
71366,"71366 : Des Freux, André, -1556","Des Freux, André, -1556",Andreas Frusius,,André des Freux,,,Neo-Latin,http://lccn.loc.gov/n88028471,https://id.loc.gov/authorities/names/n88028471,n88028471,http://viaf.org/viaf/88983435,,,,Des Freux André 15..-1556,"Des Freux, André -1556",,"Des Freux, André m. 1556 S.I.",https://www.worldcat.org/identities/lccn-n88028471
45481,"45481 : Descartes, René","Descartes, René",Renatus Cartesius,René Descartes,,,,Neo-Latin,http://lccn.loc.gov/n79061201,https://id.loc.gov/authorities/names/n79061201,n79061201,http://viaf.org/viaf/41838958,,Descartes,"Descartes, René",Descartes René 1596-1650,"Descartes, René 1596-1650","Descartes , René","Descartes, René",https://www.worldcat.org/identities/lccn-n79061201
49614,"49614 : Desiderius, Saint, Bishop of Cahors","Desiderius, Saint, Bishop of Cahors",Desiderius Cadurcensis,St. Didier/Desiderius of Cahors,,,,Medieval,http://lccn.loc.gov/no97082108,https://id.loc.gov/authorities/names/no97082108,no97082108,http://viaf.org/viaf/88983997,,,,Didier saint 05..-0655,,,"Desideri m. 655 sant, bisbe de Càors",
91546,"91546 : Despois, Eugène, 1818-1876","Despois, Eugène, 1818-1876",,,,,,Neo-Latin,https://lccn.loc.gov/c.gov/authorities/names/no89021110,https://id.loc.gov/authorities/names/no89021110,no89021110,http://viaf.org/viaf/39466134,,,,Despois Eugène 1818-1876,"Despois, Eugène 1818-1876",,"Despois, Eugène",https://www.worldcat.org/identities/lccn-no89021110
91798,"91798 : Deuerling, Andreas, 1838-1906","Deuerling, Andreas, 1838-1906",,,,,,Neo-Latin,,,,http://viaf.org/viaf/17964909,,,,,"Deuerling, Andreas 1838-1906",,"Deuerling, Andreas 1838-1906",
44695,"44695 : Deusdedit, Cardinal","Deusdedit, Cardinal",Deusdedit Cardinalis,Deusdedit,Deusdedit,,,Medieval,http://lccn.loc.gov/n88001528,https://id.loc.gov/authorities/names/n88001528,n88001528,http://viaf.org/viaf/7776051,,,,,Deusdedit Cardinalis 1043-1099,,Deusdedit -approximately 1099 Cardinal,https://www.worldcat.org/identities/lccn-n88001528
44696,"44696 : Deusdedit, Pope","Deusdedit, Pope",Deusdedit I,Pope Deusdedit,Adeodatus I,,,Medieval,,,,http://viaf.org/viaf/84483276,,,,,Deusdedit I. Papa -618,,papa Adeodato I 68° vescovo di Roma e papa della Chiesa cattolica,
89828,"89828 : Dexter, Flavius Lucius 368-444","Dexter, Flavius Lucius 368-444",Flavius Lucius Dexter,,,,,Classical,,,,http://viaf.org/viaf/20019638,,"Dexter, Flavius Lucius","Dextro, Flavio Lucio",,"Dexter, Flavius Lucius 368-444",,"Dexter, Flavius Lucius 368-444",
91799,"91799 : Deycks, Ferdinand, 1802-1867","Deycks, Ferdinand, 1802-1867",,,,,,Neo-Latin,,,,http://viaf.org/viaf/754913,,,,,"Deycks, Ferdinand 1802-1867",,"Deycks, Ferdinandus",
44697,44697 : Dhuoda,Dhuoda,Dhuoda,Dhuodha,Dhuodha,,,Medieval,http://lccn.loc.gov/n86866827,https://id.loc.gov/authorities/names/n86866827,n86866827,http://viaf.org/viaf/267574579,,,"Duoda, Condesa de Barcelona",,Dhuoda ca. 9. Jh.,,Duoda Condesa de Barcelona,https://www.worldcat.org/identities/lccn-n86866827
90613,"90613 : Di Meletto Rossi, Checco, 1320-1363","Di Meletto Rossi, Checco, 1320-1363",,,,,,Medieval,https://lccn.loc.gov/no2011185868,https://id.loc.gov/authorities/names/no2011185868,no2011185868,http://viaf.org/viaf/186512281,,,,Di Meletto Rossi Checco 1320-1363,"Rossi, Checco di Meletto 1320-1363",,Checco Miletto de Rossi poète italien,https://www.worldcat.org/identities/lccn-no2011185868
90614,"90614 : Di Natale, Francesco","Di Natale, Francesco",,,,,,,https://lccn.loc.gov/nb98048545,https://id.loc.gov/authorities/names/nb98048545,nb98048545,http://viaf.org/viaf/65964142,,,,,,,"Di Natale, Francesco",https://www.worldcat.org/identities/lccn-nb98048545
89435,"89435 : Díaz Tabernier, Federico, 1906-","Díaz Tabernier, Federico, 1906-",,,,,,Neo-Latin,https://lccn.loc.gov/n80141547,http://id.loc.gov/authorities/names/n80141547,n80141547,https://viaf.org/viaf/62854503,,,,,,,,
45170,"45170 : Diceto, Ralph de","Diceto, Ralph de",,Ralph of Diceto,Radulfus de Diceto,,,Medieval,http://lccn.loc.gov/nr90028095,https://id.loc.gov/authorities/names/nr90028095,nr90028095,http://viaf.org/viaf/49321866,,,,Raoul de Diceto 11..-1200?,Radulfus de Diceto -1202,,"Diceto, Ralph de -1202?",https://www.worldcat.org/identities/lccn-nr90028095
44699,"44699 : Dictys, Cretensis","Dictys, Cretensis",Dictys Cretensis,Dictys of Crete,,,,Classical,http://lccn.loc.gov/n87114665,https://id.loc.gov/authorities/names/n87114665,n87114665,http://viaf.org/viaf/58124868,,"Dictys, Cretensis",Dictis de Creta,Dictys de Crète,Dictys Cretensis ca. 1./3. Jh.,Dictys : Cretensis,Dictys Cretensis,https://www.worldcat.org/identities/lccn-n87114665
44700,44700 : Dicuil,Dicuil,Deicola Hibernicus,Dicuil,Dícuil ,,,Medieval,http://lccn.loc.gov/no2002091116,https://id.loc.gov/authorities/names/no2002091116,no2002091116,http://viaf.org/viaf/44658177,,,,,,,,https://www.worldcat.org/identities/lccn-no2002091116
89493,"89493 : Didot, François, 1689-1757","Didot, François, 1689-1757",,,,,,Neo-Latin,https://lccn.loc.gov/n85122352,http://id.loc.gov/authorities/names/n85122352,n85122352,https://viaf.org/viaf/88058035,,,,,,,,
44702,"44702 : Didymus, the Blind","Didymus, the Blind",Didymus Alexandrinus,Didymus the Blind,,,,Classical,http://lccn.loc.gov/n50078862,https://id.loc.gov/authorities/names/n50078862,n50078862,http://viaf.org/viaf/261475907,,,"Dídimo, el Ciego",Didyme l'Aveugle 0311?-0398?,Didymus Caecus 313-398,,Didymus c. 310-c. 395 Alexandrinus,https://www.worldcat.org/identities/lccn-n50078862
71335,"71335 : Diedo, Francesco, -1484","Diedo, Francesco, -1484",Franciscus Diedus,,Francesco Diedo,,,Medieval,http://lccn.loc.gov/n93802985,https://id.loc.gov/authorities/names/n93802985,n93802985,http://viaf.org/viaf/4153413,,,,,,,,https://www.worldcat.org/identities/lccn-n93802985
91746,"91746 : Diehl, Ernst, 1874-1947","Diehl, Ernst, 1874-1947",,,,,,Neo-Latin,https://lccn.loc.gov/c.gov/authorities/names/n89632228,https://id.loc.gov/authorities/names/n89632228,n89632228,http://viaf.org/viaf/100191445,,,"Diehl, Ernst",Diehl Ernst 1874-1947,"Diehl, Ernst 1874-1947",,"Diehl, Ernst 1874-1944",https://www.worldcat.org/identities/lccn-n89632228
84052,"84052 : Diels, Hermann, 1848-1922","Diels, Hermann, 1848-1922",,,,,,Neo-Latin,https://lccn.loc.gov/n85257295,http://id.loc.gov/authorities/names/n85257295,n85257295,https://viaf.org/viaf/36987838,,,,,,,,
91800,"91800 : Dietrich, Waldemar","Dietrich, Waldemar",,,,,,Neo-Latin,,,,http://viaf.org/viaf/89205113,,,,,"Dietrich, Waldemar",,"Dietrich, Waldemar",
84053,"84053 : Dietsch, Heinrich Rudolf, 1814-1875","Dietsch, Heinrich Rudolf, 1814-1875",Rudolphus Dietsch,,,,,Neo-Latin,https://lccn.loc.gov/no2013015843,http://id.loc.gov/authorities/names/no2013015843,no2013015843,https://viaf.org/viaf/15511621,,,,,,,,
91699,"91699 : Dillaway, Charles K. (Charles Knapp), 1804-1889","Dillaway, Charles K. (Charles Knapp), 1804-1889",,,,,,Neo-Latin,https://lccn.loc.gov/c.gov/authorities/names/n99270165,https://id.loc.gov/authorities/names/n99270165,n99270165,http://viaf.org/viaf/46098759,,,,,,,Charles Knapp Dillaway American classical scholar and educator,https://www.worldcat.org/identities/lccn-n99270165
91801,"91801 : Dindorf, Wilhelm, 1802-1883","Dindorf, Wilhelm, 1802-1883",,,,,,Neo-Latin,https://lccn.loc.gov/c.gov/authorities/names/n86812489,https://id.loc.gov/authorities/names/n86812489,n86812489,http://viaf.org/viaf/22184611,,,,Dindorf Wilhelm 1802-1883,"Dindorf, Wilhelm 1802-1883",,"Dindorf, W. 1802-1883",https://www.worldcat.org/identities/lccn-n86812489
84054,"84054 : Dinter, Bernard","Dinter, Bernard",,,,,,Neo-Latin,https://lccn.loc.gov/no2008015312,http://id.loc.gov/authorities/names/no2008015312,no2008015312,https://viaf.org/viaf/22526224,,,,,,,,
49618,49618 : Diomedes (Grammarian),Diomedes (Grammarian),Diomedes Grammaticus,Diomedes (Grammarian),,,,Classical,http://lccn.loc.gov/nr97000126,https://id.loc.gov/authorities/names/nr97000126,nr97000126,http://viaf.org/viaf/19831889,,,Diomedes,Diomède 03..-03..,Diomedes Grammaticus ca. 4. Jh.,,Diomedes ca. 4. Jh Grammaticus,https://www.worldcat.org/identities/lccn-nr97000126
44705,44705 : Dionysius Exiguus,Dionysius Exiguus,Dionysius Exiguus,Dionysius the Humble,,,,Classical,http://lccn.loc.gov/no93008668,https://id.loc.gov/authorities/names/no93008668,no93008668,http://viaf.org/viaf/250672490,,Dionysius Exiguus,,,Dionysius Exiguus 470-540,,"Petit, Denys le",https://www.worldcat.org/identities/lccn-no93008668
44704,"44704 : Dionysius, of Alexandria, Saint","Dionysius, of Alexandria, Saint",Dionysius Alexandrinus,Saint Dionysius of Alexandria,,,,Classical,http://lccn.loc.gov/nr94033849,https://id.loc.gov/authorities/names/nr94033849,nr94033849,http://viaf.org/viaf/287805725,,"Dionysius, of Alexandria, Saint, -265",,,Dionysius Alexandrinus -265,,Dionysius,https://www.worldcat.org/identities/lccn-nr94033849
44706,"44706 : Dionysius, Pope","Dionysius, Pope",Dionysius papa,Pope Dionysius,,,,Classical,http://lccn.loc.gov/no2005094620,https://id.loc.gov/authorities/names/no2005094620,no2005094620,http://viaf.org/viaf/63749989,,"Dionysius, Pope",,,Dionysius Papst,,Pous Dionisius,https://www.worldcat.org/identities/lccn-no2005094620
84068,84068 : Dioscorides Latinus,Dioscorides Latinus,Dioscorides Latinus (Ps.),,,,,Classical,,http://id.loc.gov/authorities/names/n83204415,n83204415,https://viaf.org/viaf/78822798,,,,,,,,
91686,"91686 : Dissen, Ludolf Georg, 1784-1837","Dissen, Ludolf Georg, 1784-1837",,,,,,Neo-Latin,,,,http://viaf.org/viaf/69674110,,,,,"Dissen, Ludolf Georg 1784-1837",,Georg Ludolf Dissen philologue allemand,
